Date,Temperature,Charge_Start,Charge_End,Daily_Mileage,Daily_Cycles,Total_Cycles,SOH
2021-09-03,2.4035404635581346,20,80,37.81483552327923,0,0,99.99727403540463
2021-09-04,14.858954199507693,20,80,34.42452463008007,1,1,99.99467165201911
2021-09-05,4.6040182634583395,20,80,43.42252982643703,0,1,99.99196594003578
2021-09-06,21.917789605129776,20,80,37.80471910564714,1,2,99.98943253122363
2021-09-07,6.487581566589698,20,80,15.558960001997388,1,3,99.98674365801742
2021-09-08,12.950302247335282,20,80,45.294366892365105,0,3,99.98411878409199
2021-09-09,24.528201409516896,20,80,37.41433583947186,1,4,99.98160894522732
2021-09-10,4.339225146395889,20,80,41.16509044020603,0,4,99.9788960620048
2021-09-11,13.291509514567101,20,80,16.03803573764542,1,5,99.97627192961295
2021-09-12,11.530981268348196,20,80,44.70942374697725,1,6,99.97362915821726
2021-09-13,19.028980085315343,20,80,38.4400681150396,0,6,99.9710608950796
2021-09-14,21.205722747909622,20,100,49.030395771289854,1,7,99.96851352179847
2021-09-15,8.959061495942095,20,100,45.37083428556005,1,8,99.96584223053728
2021-09-16,0.524705447858001,20,80,26.14893444324383,0,8,99.96308549813632
2021-09-17,1.1661879849975354,20,80,24.398649480348112,1,9,99.96033418284426
2021-09-18,0.3308586467616087,20,80,23.475386470795755,1,10,99.95757344567862
2021-09-19,10.292729021187522,20,80,47.42097293181316,0,10,99.95491211068611
2021-09-20,15.695800066875803,20,80,38.43323932616347,1,11,99.95230412587377
2021-09-21,23.818117539616605,20,80,35.51317924227111,0,11,99.94977714337097
2021-09-22,3.674026023800897,20,80,17.834494912750337,1,12,99.94704648695311
2021-09-23,2.998863795600959,20,80,29.42814977575307,1,13,99.94430801602903
2021-09-24,6.4586745100269125,20,80,37.51504681936346,0,13,99.94160364132864
2021-09-25,2.8556226973051766,20,80,16.698818991323485,1,14,99.93886196134707
2021-09-26,24.071228645370624,20,80,21.90049824390082,0,14,99.93633332654402
2021-09-27,7.641044829561306,20,80,48.02780660683815,1,15,99.93363812047141
2021-09-28,8.60361268518279,20,80,22.44491652595063,1,16,99.93095161873404
2021-09-29,15.63856375905136,20,80,15.078076514957516,0,16,99.92833534996734
2021-09-30,22.016796523659725,20,80,20.166607044566554,1,17,99.9257824715786
2021-10-01,17.602106759044407,20,80,33.491898514334885,0,17,99.92318433772269
2021-10-02,21.6734171843456,20,80,34.047301960279334,1,18,99.92062634846933
2021-10-03,6.191248716842123,20,80,44.4795609571175,1,19,99.9179110177419
2021-10-04,14.089125226072138,20,80,16.33055784255901,0,19,99.91527475003065
2021-10-05,7.120714506016432,20,80,38.75753172235268,1,20,99.91256706731217
2021-10-06,7.44806672226547,20,80,38.198937895602356,0,20,99.90986195893463
2021-10-07,16.817612201379685,20,80,44.576248364714694,1,21,99.90725061285552
2021-10-08,12.617187272148822,20,80,37.30710313370756,1,22,99.90459579695863
2021-10-09,12.197102285432063,20,80,48.68229726867226,0,22,99.9019360090073
2021-10-10,1.92621774788585,20,80,30.375655189993672,1,23,99.89917124536855
2021-10-11,4.909498885554847,20,80,27.766033804851908,0,23,99.89643594459108
2021-10-12,12.106767071968596,20,80,15.621262183721601,1,24,99.89377254544642
2021-10-13,2.398260740960423,20,80,28.339879072103066,1,25,99.89100976416174
2021-10-14,11.819778420734691,20,80,36.58140401549714,0,25,99.88834174582381
2021-10-15,15.66165382215978,20,80,41.71523858690339,1,26,99.88571170030397
2021-10-16,24.882634485685852,20,80,34.88926185817343,0,26,99.88317448110462
2021-10-17,1.0337020687830878,20,80,19.179973883636997,1,27,99.88039430579059
2021-10-18,9.074073265109359,20,80,35.51649095202823,1,28,99.87769472340997
2021-10-19,0.46123776721112286,20,80,18.921179067090957,0,28,99.87490695241831
2021-10-20,10.812631969800243,20,80,48.308490942530355,1,29,99.87222330000287
2021-10-21,23.039809843671673,20,80,45.42851056964328,0,29,99.86966316067502
2021-10-22,12.653651376714063,20,80,19.348832012875818,1,30,99.86699650204217
2021-10-23,5.8289098289117405,20,80,37.8716517808005,1,31,99.86425945977905
2021-10-24,22.83026252470982,20,80,39.02087796163048,0,31,99.8616946012393
2021-10-25,11.059134979012091,20,80,46.13818722076867,1,32,99.8590090236191
2021-10-26,12.457304543156077,20,80,43.114789772215964,0,32,99.85633695066785
2021-10-27,11.060000470420285,20,80,35.697429926769246,1,33,99.85364966313453
2021-10-28,5.70677919852815,20,80,47.74633249353013,1,34,99.85090685855981
2021-10-29,19.82606099264176,20,80,48.59538024062804,0,34,99.8483071601717
2021-10-30,2.9528837795643916,20,100,16.61030087315498,1,35,99.84553453459598
2021-10-31,16.16611867860234,20,80,37.165912064418364,1,36,99.84289559992844
2021-11-01,12.628822203733717,20,80,27.420620686805457,0,36,99.84021987942609
2021-11-02,8.570411882196574,20,80,35.61273415951792,1,37,99.83750176695794
2021-11-03,15.550113892970293,20,80,21.9708635564499,0,37,99.8348541479007
2021-11-04,22.794659438836838,20,100,35.47074226063357,1,38,99.83227950753957
2021-11-05,-19.97872987390048,20,80,35.41223628098584,1,39,99.8292671033683
2021-11-06,20.136222121969453,20,80,38.57950855727243,0,39,99.826663663174
2021-11-07,5.753886510241257,20,100,45.3998461822606,1,40,99.8239122924648
2021-11-08,21.808843572488925,20,80,15.377624782062751,1,41,99.82132402984433
2021-11-09,13.152857913363588,20,80,34.77722604566323,0,41,99.81864656053193
2021-11-10,23.923042896330983,20,80,32.81463365873595,1,42,99.81607827328853
2021-11-11,24.088389425924195,20,80,15.827523900789366,1,43,99.8135107314175
2021-11-12,20.32487164631377,20,80,37.44846399741878,0,43,99.81090397727824
2021-11-13,14.202874695618311,20,80,32.85939621794202,1,44,99.80823357733821
2021-11-14,12.067712654226256,20,80,43.42744842860413,0,44,99.80554059113825
2021-11-15,23.21738526595178,20,80,47.61137708729355,1,45,99.80296085164595
